Date,Open,High,Low,Close,Adj Close,Volume
2022-01-10,792.099976,792.419983,770.309998,773.130005,773.130005,72300
2022-01-11,781.890015,783.729980,777.359985,782.349976,782.349976,65700
2022-01-12,788.659973,794.130005,785.599976,790.440002,790.440002,98732400
2022-01-13,789.739990,796.119995,788.460022,791.330017,791.330017,79900
2022-01-14,783.140015,788.330017,781.109985,783.530029,783.530029,77100
2022-01-17,782.020020,784.320007,775.080017,781.320007,781.320007,61900
2022-01-18,776.570007,776.890015,766.090027,769.700012,769.700012,84500
2022-01-19,763.020020,779.940002,761.840027,772.559998,772.559998,94500
2022-01-20,776.090027,778.260010,770.770020,778.260010,778.260010,76900
2022-01-21,763.770020,768.710022,755.919983,763.700012,763.700012,99600
2022-01-24,761.039978,764.820007,734.710022,738.659973,738.659973,126300
2022-01-25,746.619995,747.049988,734.419983,739.859985,739.859985,100800
2022-01-26,746.340027,756.859985,746.340027,752.429993,752.429993,88900
2022-01-27,737.359985,758.869995,737.359985,753.789978,753.789978,97800
2022-01-28,749.210022,749.869995,734.539978,744.260010,744.260010,116589200
2022-01-31,754.330017,759.109985,749.229980,755.200012,755.200012,84700
2022-02-01,761.909973,765.640015,759.030029,765.219971,765.219971,83400
2022-02-02,768.760010,772.229980,765.559998,765.559998,765.559998,91700
2022-02-03,763.900024,764.059998,748.799988,748.809998,748.809998,109400
2022-02-04,753.739990,756.250000,742.010010,747.169983,747.169983,91200
2022-02-07,750.229980,758.320007,746.020020,755.690002,755.690002,76195000
2022-02-08,755.239990,757.890015,750.700012,755.789978,755.789978,96000
2022-02-09,765.510010,771.640015,763.880005,769.940002,769.940002,109900
2022-02-10,765.789978,770.229980,758.840027,762.650024,762.650024,95700
2022-02-11,754.020020,761.500000,754.020020,761.500000,761.500000,84100
2022-02-14,748.960022,749.390015,737.979980,747.890015,747.890015,107600
2022-02-15,745.489990,755.979980,745.400024,755.219971,755.219971,85700
2022-02-16,757.429993,763.020020,754.530029,758.919983,758.919983,74700
2022-02-17,759.479980,760.760010,748.229980,751.200012,751.200012,75000
2022-02-18,751.270020,752.770020,742.840027,744.890015,744.890015,79600
2022-02-21,747.270020,747.270020,725.359985,729.729980,729.729980,65500
2022-02-22,714.760010,737.200012,714.760010,731.960022,731.960022,98300
2022-02-23,734.179993,741.020020,726.630005,727.909973,727.909973,78300
2022-02-24,701.840027,713.320007,699.989990,708.549988,708.549988,174600
2022-02-25,714.289978,728.750000,708.250000,727.849976,727.849976,138600
2022-02-28,716.760010,730.929993,712.760010,729.719971,729.719971,155500
2022-03-01,728.520020,731.059998,713.460022,713.460022,713.460022,139700
2022-03-02,711.539978,726.270020,709.440002,721.000000,721.000000,153800
2022-03-03,721.190002,726.340027,703.780029,705.419983,705.419983,119000
2022-03-04,700.140015,701.549988,671.679993,671.729980,671.729980,146200
2022-03-07,660.349976,681.340027,653.090027,669.039978,669.039978,189700
2022-03-08,660.729980,676.940002,652.799988,656.739990,656.739990,158400
2022-03-09,670.479980,688.330017,668.440002,688.330017,688.330017,153400
2022-03-10,687.229980,687.320007,670.049988,671.849976,671.849976,125374100
2022-03-11,673.039978,688.280029,665.150024,674.799988,674.799988,131200
2022-03-14,677.239990,681.849976,670.809998,674.299988,674.299988,106444800
2022-03-15,666.219971,677.330017,660.000000,676.380005,676.380005,105710400
2022-03-16,688.250000,707.219971,686.320007,703.520020,703.520020,130847200
2022-03-17,708.739990,710.530029,700.609985,707.450012,707.450012,93160500
2022-03-18,709.950012,716.359985,709.950012,716.359985,716.359985,158150200
2022-03-21,715.419983,721.090027,714.460022,718.369995,718.369995,76082600
2022-03-22,722.190002,730.000000,720.880005,728.270020,728.270020,84912900
2022-03-23,730.840027,732.229980,718.349976,721.809998,721.809998,94836600
2022-03-24,722.090027,723.919983,718.250000,720.849976,720.849976,76010300
2022-03-25,721.150024,728.849976,717.919983,723.900024,723.900024,71449200
2022-03-28,724.359985,729.960022,720.359985,720.359985,720.359985,80296200
2022-03-29,729.599976,739.270020,728.960022,735.150024,735.150024,107300
2022-03-30,735.530029,735.530029,730.640015,733.880005,733.880005,73600
2022-03-31,732.590027,735.590027,724.200012,724.200012,724.200012,78100
2022-04-01,725.989990,731.630005,723.320007,728.000000,728.000000,68600
2022-04-04,732.179993,739.219971,728.309998,737.799988,737.799988,64600
2022-04-05,741.309998,743.049988,732.940002,736.020020,736.020020,77300
2022-04-06,734.179993,734.460022,715.369995,719.669983,719.669983,89700
2022-04-07,722.070007,727.330017,715.030029,716.530029,716.530029,73500
2022-04-08,725.349976,727.260010,721.260010,724.750000,724.750000,74000
2022-04-11,717.750000,721.059998,713.239990,714.739990,714.739990,74500
2022-04-12,708.330017,718.690002,705.030029,716.380005,716.380005,83400
2022-04-13,713.229980,718.070007,711.609985,718.070007,718.070007,68400
2022-04-14,719.659973,723.549988,717.020020,719.700012,719.700012,86300
2022-04-19,716.369995,719.830017,707.890015,716.570007,716.570007,84100
2022-04-20,721.739990,730.770020,717.320007,725.609985,725.609985,94600
2022-04-21,727.210022,732.580017,726.000000,729.049988,729.049988,82000
2022-04-22,718.549988,723.780029,716.799988,717.260010,717.260010,77000
2022-04-25,700.950012,708.390015,696.330017,699.169983,699.169983,95700
2022-04-26,711.239990,711.380005,694.219971,695.570007,695.570007,87800
2022-04-27,693.750000,699.650024,687.739990,696.349976,696.349976,91000
2022-04-28,704.010010,707.640015,699.419983,705.929993,705.929993,81400
2022-04-29,712.390015,719.099976,709.039978,710.979980,710.979980,84537300
2022-05-02,702.520020,702.520020,694.440002,694.440002,694.440002,70600
2022-05-03,701.739990,706.000000,699.299988,705.950012,705.950012,75500
2022-05-04,706.989990,707.159973,698.679993,698.679993,698.679993,67500
2022-05-05,713.400024,713.400024,694.400024,696.190002,696.190002,87000
2022-05-06,692.280029,692.559998,675.960022,682.190002,682.190002,92100
2022-05-09,677.820007,684.109985,666.169983,666.169983,666.169983,80700
2022-05-10,671.859985,679.590027,669.590027,669.739990,669.739990,82500
2022-05-11,675.359985,683.609985,666.960022,682.700012,682.700012,99100
2022-05-12,663.690002,680.059998,662.219971,675.090027,675.090027,99700
2022-05-13,682.369995,694.679993,680.700012,694.130005,694.130005,83800
2022-05-16,690.080017,696.340027,687.640015,694.619995,694.619995,69200
2022-05-17,699.820007,707.210022,698.289978,702.580017,702.580017,85500
2022-05-18,703.229980,703.750000,692.450012,693.030029,693.030029,79900
2022-05-19,681.650024,684.859985,669.419983,678.349976,678.349976,79200
2022-05-20,681.289978,692.190002,681.200012,682.960022,682.960022,74900
2022-05-23,692.219971,694.020020,685.109985,694.020020,694.020020,70700
2022-05-24,685.469971,688.559998,679.700012,679.880005,679.880005,69100
2022-05-25,684.830017,684.830017,684.109985,684.109985,684.109985,66800
2022-05-26,684.539978,694.179993,684.359985,692.799988,692.799988,53400
2022-05-27,694.969971,702.280029,693.059998,702.280029,702.280029,65800
2022-05-30,707.489990,711.669983,706.859985,708.340027,708.340027,58672900
2022-05-31,714.400024,719.000000,711.450012,712.880005,712.880005,156382600
2022-06-01,714.869995,714.869995,700.070007,701.190002,701.190002,72800
2022-06-02,703.150024,705.169983,699.369995,703.440002,703.440002,54300
2022-06-03,707.359985,707.789978,699.830017,700.690002,700.690002,45100
2022-06-06,705.729980,716.130005,705.650024,711.820007,711.820007,55400
2022-06-07,708.520020,710.200012,703.440002,709.140015,709.140015,66100
2022-06-08,714.010010,714.010010,706.400024,710.989990,710.989990,73600
2022-06-09,706.280029,712.440002,699.580017,699.580017,699.580017,71900
2022-06-10,694.609985,695.669983,680.989990,681.969971,681.969971,89500
2022-06-13,670.760010,671.849976,658.950012,661.539978,661.539978,102000
2022-06-14,667.679993,668.750000,652.869995,652.869995,652.869995,90600
2022-06-15,656.559998,665.270020,650.270020,663.210022,663.210022,86900
2022-06-16,658.380005,660.419983,636.500000,638.340027,638.340027,94900
2022-06-17,658.380005,660.419983,636.500000,638.340027,638.340027,94900
